Date,PX_LAST,PX_BID
26/7/2023,3.8668,3.8727
25/7/2023,3.8845,3.8904
24/7/2023,3.8725,3.8764
21/7/2023,3.8349,3.8428
20/7/2023,3.8503,3.8562
19/7/2023,3.7483,3.7522
18/7/2023,3.7853,3.7912
17/7/2023,3.8068,3.8127
14/7/2023,3.8322,3.8361
13/7/2023,3.7634,3.7692
12/7/2023,3.8573,3.8633
11/7/2023,3.97,3.974
10/7/2023,3.9938,3.9998
7/7/2023,4.0616,4.0737
6/7/2023,4.0291,4.0351
5/7/2023,3.9315,3.9355
4/7/2023,3.8545,3.8604
3/7/2023,3.8545,3.8604
30/6/2023,3.8367,3.8425
29/6/2023,3.8383,3.8442
28/6/2023,3.7078,3.7117
27/6/2023,3.7639,3.7698
26/6/2023,3.7212,3.7251
23/6/2023,3.7347,3.7366
22/6/2023,3.7946,3.7985
21/6/2023,3.7189,3.7247
20/6/2023,3.7207,3.7265
19/6/2023,3.7613,3.771
16/6/2023,3.7613,3.771
15/6/2023,3.7165,3.7223
14/6/2023,3.7862,3.792
13/6/2023,3.8133,3.8191
12/6/2023,3.7356,3.7414
9/6/2023,3.7394,3.7471
8/6/2023,3.7179,3.7218
7/6/2023,3.7952,3.8011
6/6/2023,3.6602,3.664
5/6/2023,3.6831,3.6869
2/6/2023,3.6907,3.6984
1/6/2023,3.595,3.6007
31/5/2023,3.6426,3.6502
30/5/2023,3.6866,3.6904
29/5/2023,3.7983,3.8022
26/5/2023,3.7983,3.8022
25/5/2023,3.8174,3.8232
24/5/2023,3.7419,3.7477
23/5/2023,3.6919,3.6976
22/5/2023,3.7148,3.7206
19/5/2023,3.6726,3.6784
18/5/2023,3.6457,3.6514
17/5/2023,3.5641,3.5698
16/5/2023,3.5339,3.5414
15/5/2023,3.5019,3.5075
12/5/2023,3.4625,3.47
11/5/2023,3.3843,3.3898
10/5/2023,3.4426,3.4445
9/5/2023,3.5186,3.5243
8/5/2023,3.5072,3.5129
5/5/2023,3.437,3.4427
4/5/2023,3.3787,3.3824
3/5/2023,3.3356,3.3449
2/5/2023,3.4239,3.4295
1/5/2023,3.5681,3.5719
28/4/2023,3.422,3.4277
27/4/2023,3.5204,3.5261
26/4/2023,3.4485,3.4523
25/4/2023,3.3996,3.4052
24/4/2023,3.4901,3.4958
21/4/2023,3.5718,3.5756
20/4/2023,3.5318,3.5375
19/4/2023,3.5908,3.5947
18/4/2023,3.5756,3.5813
17/4/2023,3.6004,3.6042
14/4/2023,3.5128,3.5185
13/4/2023,3.4449,3.4506
12/4/2023,3.3906,3.3962
11/4/2023,3.4262,3.4299
10/4/2023,3.4168,3.4224
7/4/2023,3.3906,3.4
6/4/2023,3.305,3.3106
5/4/2023,3.3108,3.3145
4/4/2023,3.3387,3.3442
3/4/2023,3.4114,3.4189
31/3/2023,3.4676,3.4714
30/3/2023,3.5488,3.5545
29/3/2023,3.5639,3.5696
28/3/2023,3.5696,3.5734
27/3/2023,3.5299,3.5355
24/3/2023,3.3762,3.3799
23/3/2023,3.4266,3.4322
22/3/2023,3.4341,3.4397
21/3/2023,3.6094,3.6151
20/3/2023,3.4847,3.4903
17/3/2023,3.4286,3.436
16/3/2023,3.577,3.5846
15/3/2023,3.4548,3.4604
14/3/2023,3.6892,3.6969
13/3/2023,3.5732,3.577
10/3/2023,3.6987,3.7025
9/3/2023,3.9032,3.9091
8/3/2023,3.9913,3.9972
7/3/2023,3.9637,3.9696
6/3/2023,3.9577,3.9636
3/3/2023,3.9517,3.9576
2/3/2023,4.0556,4.0616
1/3/2023,3.9925,3.9984
28/2/2023,3.92,3.9259
27/2/2023,3.9141,3.918
24/2/2023,3.9432,3.9511
23/2/2023,3.8768,3.8846
22/2/2023,3.9156,3.9214
21/2/2023,3.9525,3.9584
20/2/2023,3.8148,3.8244
17/2/2023,3.8148,3.8244
16/2/2023,3.8608,3.8666
15/2/2023,3.8049,3.8106
14/2/2023,3.7435,3.7492
13/2/2023,3.7016,3.7054
10/2/2023,3.732,3.7454
9/2/2023,3.6579,3.6636
8/2/2023,3.6098,3.6191
7/2/2023,3.6735,3.6792
6/2/2023,3.6399,3.6455
3/2/2023,3.5246,3.5283
2/2/2023,3.3927,3.3982
1/2/2023,3.4166,3.424
31/1/2023,3.5069,3.5142
30/1/2023,3.5366,3.5421
27/1/2023,3.5035,3.5071
26/1/2023,3.4947,3.5076
25/1/2023,3.4416,3.4471
24/1/2023,3.4527,3.4564
23/1/2023,3.5098,3.5209
20/1/2023,3.4787,3.4842
19/1/2023,3.3915,3.3951
18/1/2023,3.3698,3.3753
17/1/2023,3.5476,3.555
16/1/2023,3.5035,3.5072
13/1/2023,3.5035,3.5072
12/1/2023,3.44,3.4491
11/1/2023,3.5392,3.5447
10/1/2023,3.6188,3.6244
9/1/2023,3.5321,3.5395
6/1/2023,3.558,3.5617
5/1/2023,3.7181,3.7219
4/1/2023,3.6827,3.6883
3/1/2023,3.7389,3.7427
2/1/2023,3.8748,3.8786
30/12/2022,3.8748,3.8786
29/12/2022,3.8145,3.8202
28/12/2022,3.8827,3.8865
27/12/2022,3.8411,3.8468
26/12/2022,3.7472,3.7509
23/12/2022,3.7472,3.7509
22/12/2022,3.6786,3.6841
21/12/2022,3.662,3.6657
20/12/2022,3.6825,3.6899
19/12/2022,3.5846,3.5901
16/12/2022,3.4822,3.4932
15/12/2022,3.4463,3.4518
14/12/2022,3.4774,3.4828
13/12/2022,3.5012,3.5048
12/12/2022,3.6113,3.615
9/12/2022,3.5783,3.5856
8/12/2022,3.4819,3.4856
7/12/2022,3.4169,3.4205
6/12/2022,3.5314,3.5351
5/12/2022,3.5736,3.5791
2/12/2022,3.4862,3.4916
1/12/2022,3.5048,3.5103
30/11/2022,3.6054,3.6091
29/11/2022,3.7441,3.7478
28/11/2022,3.6812,3.6849
25/11/2022,3.6776,3.6868
24/11/2022,3.6927,3.6982
23/11/2022,3.6927,3.6982
22/11/2022,3.7559,3.7578
21/11/2022,3.8269,3.8325
18/11/2022,3.8288,3.8307
17/11/2022,3.7657,3.7713
16/11/2022,3.6899,3.6936
15/11/2022,3.7696,3.7752
14/11/2022,3.8536,3.8574
11/11/2022,3.8125,3.8162
10/11/2022,3.8125,3.8162
9/11/2022,4.0923,4.0986
8/11/2022,4.1234,4.1297
7/11/2022,4.2135,4.2177
4/11/2022,4.1584,4.1626
3/11/2022,4.1469,4.1511
2/11/2022,4.1005,4.1068
1/11/2022,4.0419,4.046
31/10/2022,4.0478,4.052
28/10/2022,4.0123,4.0205
27/10/2022,3.9187,3.9228
26/10/2022,4.0028,4.0069
25/10/2022,4.1021,4.1042
24/10/2022,4.2424,4.2466
21/10/2022,4.2167,4.223
20/10/2022,4.2283,4.2304
19/10/2022,4.1335,4.1377
18/10/2022,4.0066,4.0107
17/10/2022,4.0104,4.0145
14/10/2022,4.0184,4.0246
13/10/2022,3.9435,3.9476
12/10/2022,3.8962,3.8982
11/10/2022,3.947,3.9511
10/10/2022,3.8814,3.8855
7/10/2022,3.8814,3.8855
6/10/2022,3.8236,3.8256
5/10/2022,3.7528,3.7589
4/10/2022,3.6329,3.6369
3/10/2022,3.6387,3.6426
30/9/2022,3.8286,3.8347
29/9/2022,3.7856,3.7916
28/9/2022,3.7312,3.7352
27/9/2022,3.9451,3.9492
26/9/2022,3.9244,3.9285
23/9/2022,3.6846,3.6926
22/9/2022,3.7138,3.7158
21/9/2022,3.5299,3.5338
20/9/2022,3.563,3.565
19/9/2022,3.4905,3.4924
16/9/2022,3.4494,3.4553
15/9/2022,3.4489,3.4528
14/9/2022,3.4043,3.4062
13/9/2022,3.408,3.4099
12/9/2022,3.3578,3.3616
9/9/2022,3.3097,3.3154
8/9/2022,3.317,3.3208
7/9/2022,3.2635,3.2673
6/9/2022,3.3492,3.3512
5/9/2022,3.1894,3.195
2/9/2022,3.1894,3.195
1/9/2022,3.2533,3.2571
31/8/2022,3.1926,3.1964
30/8/2022,3.1025,3.1062
29/8/2022,3.1024,3.108
26/8/2022,3.0409,3.0446
25/8/2022,3.0258,3.0295
24/8/2022,3.1039,3.1095
23/8/2022,3.0461,3.0498
22/8/2022,3.0146,3.0201
19/8/2022,2.9721,2.9776
18/8/2022,2.8822,2.884
17/8/2022,2.8968,2.9022
16/8/2022,2.8041,2.8059
15/8/2022,2.7878,2.7896
12/8/2022,2.8312,2.8367
11/8/2022,2.8876,2.8912
10/8/2022,2.7809,2.7882
9/8/2022,2.7773,2.7828
8/8/2022,2.7572,2.759
5/8/2022,2.8268,2.8323
4/8/2022,2.6883,2.6901
3/8/2022,2.7046,2.7064
2/8/2022,2.7483,2.7501
1/8/2022,2.5732,2.5786
29/7/2022,2.6487,2.6541
28/7/2022,2.6759,2.6777
27/7/2022,2.7849,2.7904
26/7/2022,2.8068,2.8105
25/7/2022,2.7959,2.7995
22/7/2022,2.7504,2.754
21/7/2022,2.8747,2.8802
20/7/2022,3.0265,3.0284
19/7/2022,3.0209,3.0246
18/7/2022,2.9855,2.9892
15/7/2022,2.9152,2.9226
14/7/2022,2.9595,2.965
13/7/2022,2.9336,2.9373
12/7/2022,2.9687,2.9724
11/7/2022,2.9928,2.9965
8/7/2022,3.0803,3.084
7/7/2022,2.9945,3.0001
6/7/2022,2.928,2.9354
5/7/2022,2.8054,2.8109
4/7/2022,2.8803,2.8839
1/7/2022,2.8803,2.8839
30/6/2022,3.0129,3.0184
29/6/2022,3.0891,3.0947
28/6/2022,3.1715,3.1772
27/6/2022,3.1997,3.2054
24/6/2022,3.1301,3.1395
23/6/2022,3.087,3.0944
22/6/2022,3.1561,3.1636
21/6/2022,3.2749,3.2806
20/6/2022,3.2256,3.2313
17/6/2022,3.2256,3.2313
16/6/2022,3.1952,3.2008
15/6/2022,3.2839,3.2915
14/6/2022,3.4733,3.4791
13/6/2022,3.3598,3.3694
10/6/2022,3.1555,3.1611
9/6/2022,3.0418,3.0455
8/6/2022,3.0215,3.0252
7/6/2022,2.9736,2.9791
6/6/2022,3.0399,3.0436
3/6/2022,2.9332,2.9405
2/6/2022,2.9076,2.9131
1/6/2022,2.9058,2.9113
31/5/2022,2.8441,2.8495
30/5/2022,2.7378,2.7414
27/5/2022,2.7378,2.7414
26/5/2022,2.7469,2.7523
25/5/2022,2.7452,2.7488
24/5/2022,2.7506,2.756
23/5/2022,2.8514,2.855
20/5/2022,2.7811,2.7847
19/5/2022,2.837,2.8424
18/5/2022,2.884,2.8895
17/5/2022,2.986,2.9897
16/5/2022,2.8822,2.8877
13/5/2022,2.9185,2.924
12/5/2022,2.8479,2.8533
11/5/2022,2.9207,2.9324
10/5/2022,2.9908,2.9967
9/5/2022,3.0338,3.0397
6/5/2022,3.1265,3.1364
5/5/2022,3.0365,3.0444
4/5/2022,2.9344,2.9402
3/5/2022,2.9712,2.979
2/5/2022,2.9807,2.9885
29/4/2022,2.9336,2.9414
28/4/2022,2.8224,2.8282
27/4/2022,2.8318,2.8357
26/4/2022,2.7205,2.7262
25/4/2022,2.8198,2.8256
22/4/2022,2.8987,2.9045
21/4/2022,2.9095,2.9153
20/4/2022,2.832,2.8378
19/4/2022,2.9361,2.942
18/4/2022,2.8527,2.8585
15/4/2022,2.8275,2.8313
14/4/2022,2.8275,2.8313
13/4/2022,2.6987,2.7044
12/4/2022,2.7213,2.727
11/4/2022,2.7801,2.7839
8/4/2022,2.7,2.7095
7/4/2022,2.6578,2.6616
6/4/2022,2.5975,2.6031
5/4/2022,2.5469,2.5506
4/4/2022,2.3951,2.4006
1/4/2022,2.3822,2.3877
31/3/2022,2.338,2.3434
30/3/2022,2.3488,2.3542
29/3/2022,2.3944,2.3999
28/3/2022,2.4585,2.4641
25/3/2022,2.4731,2.4805
24/3/2022,2.3718,2.3754
23/3/2022,2.2917,2.2971
22/3/2022,2.3825,2.3861
21/3/2022,2.2896,2.2951
18/3/2022,2.1494,2.1548
17/3/2022,2.1706,2.176
16/3/2022,2.1849,2.1902
15/3/2022,2.1437,2.1473
14/3/2022,2.133,2.1365
11/3/2022,1.9917,1.9987
10/3/2022,1.9864,1.9934
9/3/2022,1.9531,1.9566
8/3/2022,1.8456,1.8508
7/3/2022,1.7734,1.7785
4/3/2022,1.7307,1.7358
3/3/2022,1.8405,1.8439
2/3/2022,1.8767,1.8819
1/3/2022,1.7275,1.7326
28/2/2022,1.825,1.8284
25/2/2022,1.9617,1.9669
24/2/2022,1.9633,1.9686
23/2/2022,1.9912,1.993
22/2/2022,1.939,1.9425
21/2/2022,1.9286,1.9338
18/2/2022,1.9286,1.9338
17/2/2022,1.9615,1.965
16/2/2022,2.0382,2.0417
15/2/2022,2.0434,2.0469
14/2/2022,1.9875,1.991
11/2/2022,1.9371,1.9441
10/2/2022,2.0294,2.0346
9/2/2022,1.9415,1.9433
8/2/2022,1.9632,1.9668
7/2/2022,1.9159,1.9177
4/2/2022,1.9085,1.9139
3/2/2022,1.8306,1.8342
2/2/2022,1.7751,1.7787
1/2/2022,1.7875,1.7911
31/1/2022,1.7767,1.7802
28/1/2022,1.7694,1.7748
27/1/2022,1.7994,1.803
26/1/2022,1.8637,1.8691
25/1/2022,1.7689,1.7725
24/1/2022,1.7706,1.7742
21/1/2022,1.7581,1.7616
20/1/2022,1.804,1.8076
19/1/2022,1.8646,1.8682
18/1/2022,1.8735,1.8771
17/1/2022,1.7841,1.7894
14/1/2022,1.7841,1.7894
13/1/2022,1.7041,1.7076
12/1/2022,1.7428,1.7464
11/1/2022,1.7357,1.7374
10/1/2022,1.7603,1.7621
7/1/2022,1.762,1.7655
6/1/2022,1.7211,1.7246
5/1/2022,1.7052,1.7087
4/1/2022,1.6473,1.6507
3/1/2022,1.628,1.6315
31/12/2021,1.5101,1.5135
30/12/2021,1.5083,1.5134
29/12/2021,1.5496,1.5548
28/12/2021,1.4807,1.4859
27/12/2021,1.4756,1.4807
24/12/2021,1.4927,1.4944
23/12/2021,1.4927,1.4944
22/12/2021,1.4515,1.4549
21/12/2021,1.4617,1.4651
20/12/2021,1.4225,1.4276
17/12/2021,1.4021,1.4055
16/12/2021,1.4106,1.4139
15/12/2021,1.4565,1.4616
14/12/2021,1.4411,1.4445
13/12/2021,1.4156,1.419
10/12/2021,1.4837,1.4871
9/12/2021,1.499,1.5024
8/12/2021,1.5212,1.5247
7/12/2021,1.4733,1.4785
6/12/2021,1.4342,1.4376
3/12/2021,1.343,1.348
2/12/2021,1.4443,1.4477
1/12/2021,1.4037,1.407
30/11/2021,1.4443,1.4494
29/11/2021,1.4987,1.5038
26/11/2021,1.4731,1.4782
25/11/2021,1.6341,1.6393
24/11/2021,1.6341,1.6393
23/11/2021,1.6651,1.6703
22/11/2021,1.6236,1.627
19/11/2021,1.5462,1.5514
18/11/2021,1.5855,1.5872
17/11/2021,1.5889,1.5906
16/11/2021,1.6335,1.637
15/11/2021,1.6145,1.618
12/11/2021,1.5613,1.5664
11/11/2021,1.5493,1.5545
10/11/2021,1.5493,1.5545
9/11/2021,1.4358,1.441
8/11/2021,1.4897,1.4915
5/11/2021,1.4513,1.4565
4/11/2021,1.5262,1.5314
3/11/2021,1.6034,1.6069
2/11/2021,1.5488,1.5523
1/11/2021,1.5557,1.5592
29/10/2021,1.5521,1.5574
28/10/2021,1.58,1.5817
27/10/2021,1.5413,1.5448
26/10/2021,1.6079,1.6097
25/10/2021,1.6307,1.6343
22/10/2021,1.6324,1.6359
21/10/2021,1.7011,1.7046
20/10/2021,1.6567,1.6585
19/10/2021,1.6372,1.6407
18/10/2021,1.6002,1.6037
15/10/2021,1.5703,1.5738
14/10/2021,1.5107,1.5142
13/10/2021,1.5368,1.5385
12/10/2021,1.5769,1.5803
11/10/2021,1.6118,1.6153
8/10/2021,1.6118,1.6153
7/10/2021,1.5729,1.5747
6/10/2021,1.5206,1.5224
5/10/2021,1.5258,1.5292
4/10/2021,1.4789,1.4806
1/10/2021,1.4616,1.4633
30/9/2021,1.4873,1.489
29/9/2021,1.5167,1.5201
28/9/2021,1.5374,1.5409
27/9/2021,1.4871,1.4889
24/9/2021,1.4509,1.4543
23/9/2021,1.4301,1.4336
22/9/2021,1.3006,1.3057
21/9/2021,1.3226,1.326
20/9/2021,1.3107,1.3141
17/9/2021,1.3616,1.3667
16/9/2021,1.3378,1.3412
15/9/2021,1.2988,1.3022
14/9/2021,1.2836,1.287
13/9/2021,1.3259,1.3292
10/9/2021,1.3411,1.3462
9/9/2021,1.2971,1.3004
8/9/2021,1.3376,1.341
7/9/2021,1.3732,1.3749
6/9/2021,1.3223,1.3257
3/9/2021,1.3223,1.3257
2/9/2021,1.2835,1.2852
1/9/2021,1.2936,1.297
31/8/2021,1.3088,1.3121
30/8/2021,1.2785,1.2835
27/8/2021,1.307,1.3104
26/8/2021,1.3491,1.3525
25/8/2021,1.339,1.3441
24/8/2021,1.2935,1.2986
23/8/2021,1.2517,1.255
20/8/2021,1.255,1.2567
19/8/2021,1.2433,1.245
18/8/2021,1.2583,1.2617
17/8/2021,1.2617,1.265
16/8/2021,1.265,1.2684
13/8/2021,1.2767,1.2801
12/8/2021,1.359,1.3624
11/8/2021,1.3303,1.3337
10/8/2021,1.349,1.3524
9/8/2021,1.3237,1.3254
6/8/2021,1.2969,1.3003
5/8/2021,1.2235,1.2252
4/8/2021,1.182,1.1854
3/8/2021,1.1722,1.1739
2/8/2021,1.1773,1.1789
30/7/2021,1.2223,1.2256
29/7/2021,1.2693,1.2709
28/7/2021,1.2327,1.236
27/7/2021,1.2411,1.2444
26/7/2021,1.2896,1.293
23/7/2021,1.2763,1.2797
22/7/2021,1.2783,1.2816
21/7/2021,1.2884,1.2917
20/7/2021,1.2218,1.2268
19/7/2021,1.1888,1.1921
16/7/2021,1.2903,1.2936
15/7/2021,1.2989,1.3006
14/7/2021,1.3459,1.3492
13/7/2021,1.4166,1.4183
12/7/2021,1.3645,1.3678
9/7/2021,1.3595,1.3629
8/7/2021,1.2928,1.2962
7/7/2021,1.3163,1.3179
6/7/2021,1.3481,1.3515
5/7/2021,1.4238,1.4272
2/7/2021,1.4238,1.4272
1/7/2021,1.4578,1.4612
30/6/2021,1.468,1.4697
29/6/2021,1.4697,1.4731
28/6/2021,1.4765,1.4799
25/6/2021,1.5241,1.5258
24/6/2021,1.4919,1.4936
23/6/2021,1.4852,1.4886
22/6/2021,1.4632,1.4666
21/6/2021,1.4886,1.492
18/6/2021,1.4381,1.4414
17/6/2021,1.504,1.5091
16/6/2021,1.5754,1.5805
15/6/2021,1.4922,1.4939
14/6/2021,1.494,1.4973
11/6/2021,1.4518,1.4535
10/6/2021,1.4318,1.4352
9/6/2021,1.4908,1.4941
8/6/2021,1.5331,1.5381
7/6/2021,1.5687,1.5721
4/6/2021,1.5534,1.5568
3/6/2021,1.625,1.6284
2/6/2021,1.5875,1.5892
1/6/2021,1.6062,1.6079
31/5/2021,1.5943,1.5977
28/5/2021,1.5943,1.5977
27/5/2021,1.6062,1.6113
26/5/2021,1.5757,1.5791
25/5/2021,1.5588,1.5621
24/5/2021,1.6012,1.6046
21/5/2021,1.6216,1.6233
20/5/2021,1.625,1.6284
19/5/2021,1.671,1.6762
18/5/2021,1.6369,1.6403
17/5/2021,1.6488,1.6522
14/5/2021,1.6284,1.6318
13/5/2021,1.6574,1.6591
12/5/2021,1.6916,1.697
11/5/2021,1.6217,1.6235
10/5/2021,1.602,1.6038
7/5/2021,1.5771,1.5806
6/5/2021,1.5696,1.5732
5/5/2021,1.566,1.5695
4/5/2021,1.5924,1.5942
3/5/2021,1.5976,1.6029
30/4/2021,1.6259,1.6294
29/4/2021,1.6343,1.6379
28/4/2021,1.6094,1.6111
27/4/2021,1.6216,1.6252
26/4/2021,1.5667,1.5684
23/4/2021,1.5577,1.5613
22/4/2021,1.538,1.5416
21/4/2021,1.5555,1.5573
20/4/2021,1.5589,1.5624
19/4/2021,1.6047,1.6082
16/4/2021,1.5798,1.5834
15/4/2021,1.5759,1.5795
14/4/2021,1.6323,1.6341
13/4/2021,1.6145,1.618
12/4/2021,1.6657,1.6693
9/4/2021,1.6585,1.662
8/4/2021,1.6192,1.6227
7/4/2021,1.6739,1.6757
6/4/2021,1.656,1.6596
5/4/2021,1.7003,1.7038
2/4/2021,1.7216,1.727
1/4/2021,1.6699,1.6735
31/3/2021,1.7404,1.744
30/3/2021,1.7029,1.71
29/3/2021,1.7081,1.7116
26/3/2021,1.676,1.6795
25/3/2021,1.6332,1.6385
24/3/2021,1.6084,1.6119
23/3/2021,1.6206,1.6241
22/3/2021,1.6946,1.6981
19/3/2021,1.721,1.7246
18/3/2021,1.7082,1.7117
17/3/2021,1.6427,1.648
16/3/2021,1.6179,1.6214
15/3/2021,1.6055,1.6073
12/3/2021,1.6247,1.6282
11/3/2021,1.537,1.5405
10/3/2021,1.5178,1.5212
9/3/2021,1.5263,1.5298
8/3/2021,1.5907,1.5942
5/3/2021,1.5661,1.5696
4/3/2021,1.564,1.5675
3/3/2021,1.4808,1.4859
2/3/2021,1.3914,1.3948
1/3/2021,1.417,1.4204
26/2/2021,1.4049,1.4101
25/2/2021,1.5199,1.5268
24/2/2021,1.3756,1.379
23/2/2021,1.3416,1.3449
22/2/2021,1.3653,1.367
19/2/2021,1.3364,1.3414
18/2/2021,1.2956,1.2973
17/2/2021,1.2703,1.2737
16/2/2021,1.3141,1.3175
15/2/2021,1.2082,1.2132
12/2/2021,1.2082,1.2132
11/2/2021,1.1632,1.1682
10/2/2021,1.1225,1.1242
9/2/2021,1.1568,1.1602
8/2/2021,1.1705,1.1722
5/2/2021,1.1635,1.167
4/2/2021,1.1392,1.1427
3/2/2021,1.1374,1.1409
2/2/2021,1.0963,1.0997
1/2/2021,1.0792,1.0826
29/1/2021,1.0655,1.0689
28/1/2021,1.0449,1.0483
27/1/2021,1.0161,1.0195
26/1/2021,1.0347,1.0364
25/1/2021,1.0295,1.0329
22/1/2021,1.0855,1.0889
21/1/2021,1.1058,1.1092
20/1/2021,1.0802,1.0819
19/1/2021,1.0886,1.0903
18/1/2021,1.0835,1.0852
15/1/2021,1.0835,1.0852
14/1/2021,1.1292,1.1309
13/1/2021,1.0832,1.0849
12/1/2021,1.1291,1.1308
11/1/2021,1.146,1.1478
8/1/2021,1.1153,1.1187
7/1/2021,1.0795,1.0829
6/1/2021,1.0355,1.0406
5/1/2021,0.9549,0.9599
4/1/2021,0.9132,0.9148
1/1/2021,0.9132,0.9182
31/12/2020,0.9132,0.9182
30/12/2020,0.9231,0.9264
29/12/2020,0.9364,0.9414
28/12/2020,0.9231,0.9264
25/12/2020,0.9231,0.9281
24/12/2020,0.9231,0.9281
23/12/2020,0.943,0.9463
22/12/2020,0.9164,0.9197
21/12/2020,0.9346,0.9363
18/12/2020,0.9462,0.9512
17/12/2020,0.9329,0.9346
16/12/2020,0.9163,0.9196
15/12/2020,0.908,0.9113
14/12/2020,0.8931,0.8948
11/12/2020,0.8964,0.8997
10/12/2020,0.9063,0.9096
9/12/2020,0.9361,0.9377
8/12/2020,0.9179,0.9212
7/12/2020,0.9228,0.9261
4/12/2020,0.9659,0.9692
3/12/2020,0.9063,0.9079
2/12/2020,0.936,0.9376
1/12/2020,0.926,0.9293
30/11/2020,0.8389,0.8422
27/11/2020,0.8373,0.8406
26/11/2020,0.8816,0.8832
25/11/2020,0.8816,0.8832
24/11/2020,0.8799,0.8816
23/11/2020,0.8537,0.857
20/11/2020,0.8243,0.826
19/11/2020,0.8293,0.8309
18/11/2020,0.8701,0.8717
17/11/2020,0.857,0.8603
16/11/2020,0.9061,0.9094
13/11/2020,0.8963,0.8996
12/11/2020,0.8815,0.8832
11/11/2020,0.9753,0.9803
10/11/2020,0.9595,0.963
9/11/2020,0.9235,0.9252
6/11/2020,0.8185,0.8218
5/11/2020,0.7629,0.7646
4/11/2020,0.7629,0.7662
3/11/2020,0.8993,0.901
2/11/2020,0.8434,0.8468
30/10/2020,0.8737,0.8754
29/10/2020,0.823,0.8247
28/10/2020,0.771,0.7743
27/10/2020,0.7676,0.7709
26/10/2020,0.801,0.8044
23/10/2020,0.8429,0.8446
22/10/2020,0.8562,0.8579
21/10/2020,0.8226,0.8259
20/10/2020,0.7857,0.7874
19/10/2020,0.769,0.7723
16/10/2020,0.7456,0.7473
15/10/2020,0.7322,0.7339
14/10/2020,0.7256,0.7272
13/10/2020,0.7272,0.7289
12/10/2020,0.7737,0.7787
9/10/2020,0.7737,0.7787
8/10/2020,0.7852,0.7868
7/10/2020,0.7868,0.7885
6/10/2020,0.7353,0.737
5/10/2020,0.7817,0.7834
2/10/2020,0.7005,0.7038
1/10/2020,0.6774,0.6807
30/9/2020,0.684,0.6857
29/9/2020,0.6495,0.6512
28/9/2020,0.6528,0.6544
25/9/2020,0.6544,0.6577
24/9/2020,0.6659,0.6708
23/9/2020,0.6724,0.6741
22/9/2020,0.6708,0.6724
21/9/2020,0.6658,0.6675
18/9/2020,0.6937,0.697
17/9/2020,0.6887,0.6904
16/9/2020,0.6969,0.7002
15/9/2020,0.6789,0.6821
14/9/2020,0.6723,0.6756
11/9/2020,0.6658,0.6674
10/9/2020,0.6772,0.6788
9/9/2020,0.7001,0.7033
8/9/2020,0.6788,0.6804
7/9/2020,0.718,0.7197
4/9/2020,0.718,0.7197
3/9/2020,0.6347,0.6364
2/9/2020,0.6477,0.651
1/9/2020,0.6689,0.6705
31/8/2020,0.7048,0.7064
28/8/2020,0.7211,0.726
27/8/2020,0.7522,0.7538
26/8/2020,0.6884,0.69
25/8/2020,0.6835,0.6851
24/8/2020,0.6542,0.6558
21/8/2020,0.6282,0.6315
20/8/2020,0.6509,0.6525
19/8/2020,0.6801,0.6834
18/8/2020,0.6687,0.6704
17/8/2020,0.6882,0.6898
14/8/2020,0.7094,0.711
13/8/2020,0.7208,0.7224
12/8/2020,0.6747,0.678
11/8/2020,0.6415,0.6432
10/8/2020,0.5755,0.5788
7/8/2020,0.564,0.5657
6/8/2020,0.5362,0.5379
5/8/2020,0.5477,0.551
4/8/2020,0.5069,0.5085
3/8/2020,0.5543,0.5576
31/7/2020,0.5282,0.5298
30/7/2020,0.5462,0.5495
29/7/2020,0.5741,0.5773
28/7/2020,0.579,0.5806
27/7/2020,0.6151,0.6168
24/7/2020,0.5888,0.5905
23/7/2020,0.5774,0.5807
22/7/2020,0.5971,0.6004
21/7/2020,0.6004,0.6036
20/7/2020,0.6102,0.6135
17/7/2020,0.6266,0.6283
16/7/2020,0.6168,0.6184
15/7/2020,0.6299,0.6316
14/7/2020,0.6233,0.625
13/7/2020,0.6184,0.6201
10/7/2020,0.6447,0.648
9/7/2020,0.6135,0.6152
8/7/2020,0.6644,0.666
7/7/2020,0.6397,0.6414
6/7/2020,0.6759,0.6808
3/7/2020,0.6693,0.6709
2/7/2020,0.6693,0.6709
1/7/2020,0.6758,0.6774
30/6/2020,0.6561,0.6577
29/6/2020,0.6234,0.625
26/6/2020,0.6413,0.643
25/6/2020,0.6856,0.6872
24/6/2020,0.679,0.6806
23/6/2020,0.7118,0.7151
22/6/2020,0.7085,0.7102
19/6/2020,0.6937,0.697
18/6/2020,0.7084,0.7101
17/6/2020,0.738,0.7397
16/6/2020,0.7528,0.7545
15/6/2020,0.7215,0.7232
12/6/2020,0.7034,0.7067
11/6/2020,0.669,0.6723
10/6/2020,0.7263,0.7296
9/6/2020,0.8253,0.827
8/6/2020,0.8752,0.8768
5/6/2020,0.8951,0.8968
4/6/2020,0.8234,0.8267
3/6/2020,0.7458,0.7491
2/6/2020,0.6852,0.6868
1/6/2020,0.6591,0.6607
29/5/2020,0.6526,0.6542
28/5/2020,0.69,0.6949
27/5/2020,0.6819,0.6851
26/5/2020,0.6965,0.6998
25/5/2020,0.6591,0.6607
22/5/2020,0.6591,0.6607
21/5/2020,0.672,0.6736
20/5/2020,0.6801,0.6818
