Date,PX_BID,PX_LAST
24/8/1999,1.985,1.985
23/8/1999,1.92,1.92
20/8/1999,1.865,1.865
19/8/1999,1.905,1.905
18/8/1999,1.91,1.91
17/8/1999,1.93,1.93
16/8/1999,1.875,1.875
13/8/1999,1.855,1.855
12/8/1999,1.82,1.82
11/8/1999,1.835,1.835
10/8/1999,1.89,1.89
9/8/1999,1.835,1.835
6/8/1999,1.8,1.8
5/8/1999,1.815,1.815
4/8/1999,1.875,1.875
3/8/1999,1.87,1.87
2/8/1999,1.83,1.83
30/7/1999,1.776,1.776
29/7/1999,1.797,1.797
28/7/1999,1.691,1.691
27/7/1999,1.655,1.655
26/7/1999,1.715,1.715
23/7/1999,1.695,1.695
22/7/1999,1.732,1.732
21/7/1999,1.77,1.77
19/7/1999,1.804,1.804
16/7/1999,1.774,1.774
15/7/1999,1.698,1.698
14/7/1999,1.677,1.677
13/7/1999,1.618,1.618
12/7/1999,1.659,1.659
9/7/1999,1.684,1.684
8/7/1999,1.655,1.655
7/7/1999,1.654,1.654
6/7/1999,1.699,1.699
5/7/1999,1.628,1.628
2/7/1999,1.68,1.68
1/7/1999,1.758,1.758
30/6/1999,1.87,1.87
29/6/1999,1.827,1.827
28/6/1999,1.798,1.798
25/6/1999,1.782,1.782
24/6/1999,1.701,1.701
23/6/1999,1.746,1.746
22/6/1999,1.692,1.692
21/6/1999,1.756,1.756
18/6/1999,1.737,1.737
17/6/1999,1.734,1.734
16/6/1999,1.637,1.637
15/6/1999,1.6,1.6
14/6/1999,1.642,1.642
11/6/1999,1.758,1.758
10/6/1999,1.617,1.617
9/6/1999,1.593,1.593
8/6/1999,1.594,1.594
7/6/1999,1.677,1.677
4/6/1999,1.655,1.655
3/6/1999,1.626,1.626
2/6/1999,1.691,1.691
1/6/1999,1.625,1.625
31/5/1999,1.496,1.496
28/5/1999,1.467,1.467
27/5/1999,1.473,1.473
26/5/1999,1.394,1.394
25/5/1999,1.329,1.329
24/5/1999,1.358,1.358
21/5/1999,1.336,1.336
20/5/1999,1.304,1.304
19/5/1999,1.333,1.333
18/5/1999,1.286,1.286
17/5/1999,1.241,1.241
14/5/1999,1.239,1.239
13/5/1999,1.304,1.304
12/5/1999,1.351,1.351
11/5/1999,1.36,1.36
10/5/1999,1.352,1.352
7/5/1999,1.336,1.336
6/5/1999,1.349,1.349
30/4/1999,1.439,1.439
28/4/1999,1.484,1.484
27/4/1999,1.435,1.435
26/4/1999,1.519,1.519
23/4/1999,1.555,1.555
22/4/1999,1.509,1.509
21/4/1999,1.486,1.486
20/4/1999,1.506,1.506
19/4/1999,1.583,1.583
16/4/1999,1.616,1.616
15/4/1999,1.583,1.583
14/4/1999,1.652,1.652
13/4/1999,1.609,1.609
12/4/1999,1.57,1.57
9/4/1999,1.621,1.621
8/4/1999,1.607,1.607
7/4/1999,1.69,1.69
6/4/1999,1.802,1.802
5/4/1999,1.749,1.749
2/4/1999,1.74,1.74
1/4/1999,1.725,1.725
31/3/1999,1.764,1.764
30/3/1999,1.759,1.759
29/3/1999,1.84,1.84
26/3/1999,1.828,1.828
25/3/1999,1.9,1.9
24/3/1999,1.889,1.889
23/3/1999,1.82,1.82
19/3/1999,1.796,1.796
18/3/1999,1.811,1.811
17/3/1999,1.835,1.835
16/3/1999,1.928,1.928
15/3/1999,1.912,1.912
12/3/1999,1.834,1.834
11/3/1999,1.878,1.878
10/3/1999,1.8,1.8
9/3/1999,1.83,1.83
8/3/1999,1.755,1.755
5/3/1999,1.678,1.678
4/3/1999,1.73,1.73
3/3/1999,1.793,1.793
2/3/1999,1.931,1.931
1/3/1999,1.965,1.965
26/2/1999,2.015,2.015
25/2/1999,2.007,2.007
24/2/1999,1.992,1.992
23/2/1999,1.998,1.998
22/2/1999,1.865,1.865
19/2/1999,1.885,1.885
18/2/1999,2.01,2.01
17/2/1999,2.057,2.057
16/2/1999,2.11,2.11
15/2/1999,2.27,2.27
12/2/1999,2.21,2.21
10/2/1999,2.131,2.131
9/2/1999,2.109,2.109
8/2/1999,2.271,2.271
5/2/1999,2.471,2.471
4/2/1999,2.274,2.274
3/2/1999,2.421,2.421
2/2/1999,2.388,2.388
1/2/1999,2.117,2.117
29/1/1999,2.07,2.07
28/1/1999,1.96,1.96
27/1/1999,1.909,1.909
26/1/1999,1.823,1.823
25/1/1999,1.876,1.876
22/1/1999,1.831,1.831
21/1/1999,1.887,1.887
20/1/1999,1.877,1.877
19/1/1999,1.935,1.935
18/1/1999,1.819,1.819
14/1/1999,1.745,1.745
13/1/1999,1.798,1.798
12/1/1999,1.826,1.826
11/1/1999,1.806,1.806
8/1/1999,1.881,1.881
7/1/1999,1.835,1.835
6/1/1999,2.039,2.039
5/1/1999,2.129,2.129
4/1/1999,2.19,2.19
30/12/1998,2.218,2.218
29/12/1998,2.083,2.083
28/12/1998,1.923,1.923
25/12/1998,1.954,1.954
24/12/1998,2.077,2.077
22/12/1998,1.94,1.94
21/12/1998,1.666,1.666
18/12/1998,1.476,1.476
17/12/1998,1.504,1.504
16/12/1998,1.503,1.503
15/12/1998,1.433,1.433
14/12/1998,1.433,1.433
11/12/1998,1.308,1.308
10/12/1998,1.328,1.328
9/12/1998,1.26,1.26
8/12/1998,1.164,1.164
7/12/1998,1.165,1.165
4/12/1998,1.148,1.148
3/12/1998,1.125,1.125
2/12/1998,1.311,1.311
1/12/1998,1.268,1.268
30/11/1998,1.235,1.235
27/11/1998,1.104,1.104
26/11/1998,1.003,1.003
25/11/1998,1.006,1.006
24/11/1998,0.968,0.968
20/11/1998,0.945,0.945
19/11/1998,0.885,0.885
18/11/1998,0.87,0.87
17/11/1998,0.96,0.96
16/11/1998,0.865,0.865
13/11/1998,0.835,0.835
12/11/1998,0.845,0.845
11/11/1998,0.93,0.93
10/11/1998,0.83,0.83
9/11/1998,0.855,0.855
6/11/1998,0.865,0.865
5/11/1998,0.881,0.881
4/11/1998,0.885,0.885
2/11/1998,0.86,0.86
30/10/1998,0.849,0.849
29/10/1998,0.9,0.9
28/10/1998,0.903,0.903
27/10/1998,0.925,0.925
26/10/1998,0.911,0.911
23/10/1998,0.893,0.893
22/10/1998,0.87,0.87
21/10/1998,0.874,0.874
20/10/1998,0.854,0.854
19/10/1998,0.861,0.861
16/10/1998,0.907,0.907
15/10/1998,0.879,0.879
14/10/1998,0.899,0.899
13/10/1998,0.866,0.866
12/10/1998,0.934,0.934
9/10/1998,0.842,0.842
8/10/1998,0.823,0.823
7/10/1998,0.802,0.802
6/10/1998,0.77,0.77
5/10/1998,0.772,0.772
2/10/1998,0.733,0.733
1/10/1998,0.766,0.766
30/9/1998,0.782,0.782
29/9/1998,0.839,0.839
28/9/1998,0.822,0.822
25/9/1998,0.841,0.841
24/9/1998,0.913,0.913
22/9/1998,0.911,0.911
21/9/1998,0.906,0.906
18/9/1998,0.83,0.83
17/9/1998,0.856,0.856
16/9/1998,0.959,0.959
14/9/1998,0.975,0.975
11/9/1998,0.988,0.988
10/9/1998,1.074,1.074
9/9/1998,1.29,1.29
8/9/1998,1.291,1.291
7/9/1998,1.323,1.323
4/9/1998,1.355,1.355
3/9/1998,1.375,1.375
2/9/1998,1.34,1.34
1/9/1998,1.3,1.3
31/8/1998,1.3,1.3
28/8/1998,1.33,1.33
27/8/1998,1.375,1.375
26/8/1998,1.37,1.37
25/8/1998,1.405,1.405
24/8/1998,1.425,1.425
21/8/1998,1.465,1.465
20/8/1998,1.475,1.475
19/8/1998,1.475,1.475
18/8/1998,1.44,1.44
17/8/1998,1.445,1.445
14/8/1998,1.466,1.466
13/8/1998,1.475,1.475
12/8/1998,1.465,1.465
11/8/1998,1.471,1.471
10/8/1998,1.455,1.455
7/8/1998,1.48,1.48
6/8/1998,1.51,1.51
5/8/1998,1.52,1.52
4/8/1998,1.52,1.52
3/8/1998,1.545,1.545
31/7/1998,1.55,1.55
30/7/1998,1.535,1.535
29/7/1998,1.585,1.585
28/7/1998,1.62,1.62
27/7/1998,1.62,1.62
24/7/1998,1.675,1.675
23/7/1998,1.661,1.661
22/7/1998,1.716,1.716
21/7/1998,1.74,1.74
17/7/1998,1.736,1.736
16/7/1998,1.75,1.75
15/7/1998,1.72,1.72
14/7/1998,1.755,1.755
13/7/1998,1.705,1.705
10/7/1998,1.665,1.665
9/7/1998,1.66,1.66
8/7/1998,1.67,1.67
7/7/1998,1.611,1.611
6/7/1998,1.605,1.605
3/7/1998,1.641,1.641
2/7/1998,1.605,1.605
1/7/1998,1.695,1.695
30/6/1998,1.615,1.615
29/6/1998,1.565,1.565
26/6/1998,1.535,1.535
25/6/1998,1.51,1.51
24/6/1998,1.495,1.495
23/6/1998,1.555,1.555
22/6/1998,1.58,1.58
19/6/1998,1.575,1.575
18/6/1998,1.575,1.575
17/6/1998,1.515,1.515
16/6/1998,1.49,1.49
15/6/1998,1.475,1.475
12/6/1998,1.515,1.515
11/6/1998,1.525,1.525
10/6/1998,1.48,1.48
9/6/1998,1.485,1.485
8/6/1998,1.44,1.44
5/6/1998,1.46,1.46
4/6/1998,1.44,1.44
3/6/1998,1.445,1.445
2/6/1998,1.43,1.43
1/6/1998,1.46,1.46
29/5/1998,1.456,1.456
28/5/1998,1.47,1.47
27/5/1998,1.495,1.495
26/5/1998,1.49,1.49
25/5/1998,1.475,1.475
22/5/1998,1.515,1.515
21/5/1998,1.555,1.555
20/5/1998,1.54,1.54
19/5/1998,1.541,1.541
18/5/1998,1.53,1.53
15/5/1998,1.55,1.55
14/5/1998,1.58,1.58
13/5/1998,1.57,1.57
12/5/1998,1.571,1.571
11/5/1998,1.61,1.61
8/5/1998,1.596,1.596
7/5/1998,1.625,1.625
6/5/1998,1.65,1.65
1/5/1998,1.701,1.701
30/4/1998,1.725,1.725
28/4/1998,1.735,1.735
27/4/1998,1.77,1.77
24/4/1998,1.8,1.8
23/4/1998,1.795,1.795
22/4/1998,1.795,1.795
21/4/1998,1.79,1.79
20/4/1998,1.775,1.775
17/4/1998,1.8,1.8
16/4/1998,1.815,1.815
15/4/1998,1.81,1.81
14/4/1998,1.84,1.84
13/4/1998,1.86,1.86
10/4/1998,1.885,1.885
9/4/1998,1.94,1.94
8/4/1998,1.926,1.926
7/4/1998,1.915,1.915
6/4/1998,1.93,1.93
3/4/1998,1.94,1.94
2/4/1998,1.86,1.86
1/4/1998,1.84,1.84
31/3/1998,1.875,1.875
30/3/1998,1.895,1.895
27/3/1998,1.895,1.895
26/3/1998,1.825,1.825
25/3/1998,1.785,1.785
24/3/1998,1.79,1.79
23/3/1998,1.765,1.765
20/3/1998,1.81,1.81
19/3/1998,1.77,1.77
18/3/1998,1.74,1.74
17/3/1998,1.765,1.765
16/3/1998,1.765,1.765
13/3/1998,1.81,1.81
12/3/1998,1.79,1.79
11/3/1998,1.78,1.78
10/3/1998,1.83,1.83
9/3/1998,1.85,1.85
6/3/1998,1.89,1.89
5/3/1998,1.86,1.86
4/3/1998,1.89,1.89
3/3/1998,1.91,1.91
2/3/1998,1.91,1.91
27/2/1998,1.895,1.895
26/2/1998,1.87,1.87
25/2/1998,1.9,1.9
24/2/1998,1.85,1.85
23/2/1998,1.835,1.835
20/2/1998,1.895,1.895
19/2/1998,1.905,1.905
18/2/1998,1.93,1.93
17/2/1998,1.955,1.955
16/2/1998,1.955,1.955
13/2/1998,1.965,1.965
12/2/1998,1.985,1.985
10/2/1998,1.98,1.98
9/2/1998,1.98,1.98
6/2/1998,2.015,2.015
5/2/1998,2.02,2.02
4/2/1998,2,2
3/2/1998,2.025,2.025
2/2/1998,2.025,2.025
30/1/1998,2.005,2.005
29/1/1998,2.06,2.06
28/1/1998,2.08,2.08
27/1/1998,2.075,2.075
26/1/1998,2.085,2.085
23/1/1998,2.07,2.07
22/1/1998,1.985,1.985
21/1/1998,2.01,2.01
20/1/1998,1.96,1.96
19/1/1998,1.94,1.94
16/1/1998,1.91,1.91
14/1/1998,1.87,1.87
13/1/1998,1.865,1.865
12/1/1998,1.85,1.85
9/1/1998,1.88,1.88
8/1/1998,1.88,1.88
7/1/1998,1.855,1.855
6/1/1998,1.85,1.85
5/1/1998,1.885,1.885
30/12/1997,1.94,1.94
29/12/1997,1.92,1.92
26/12/1997,1.92,1.92
25/12/1997,1.915,1.915
24/12/1997,1.905,1.905
22/12/1997,1.915,1.915
19/12/1997,1.915,1.915
18/12/1997,1.91,1.91
17/12/1997,1.965,1.965
16/12/1997,1.91,1.91
15/12/1997,1.885,1.885
12/12/1997,1.9,1.9
11/12/1997,1.915,1.915
10/12/1997,1.945,1.945
9/12/1997,1.965,1.965
8/12/1997,1.805,1.805
5/12/1997,1.816,1.816
4/12/1997,1.82,1.82
3/12/1997,1.881,1.881
2/12/1997,1.95,1.95
1/12/1997,1.946,1.946
28/11/1997,1.96,1.96
27/11/1997,1.99,1.99
26/11/1997,1.951,1.951
25/11/1997,1.91,1.91
21/11/1997,1.965,1.965
20/11/1997,1.965,1.965
19/11/1997,1.935,1.935
18/11/1997,1.92,1.92
17/11/1997,1.901,1.901
14/11/1997,1.845,1.845
13/11/1997,1.815,1.815
12/11/1997,1.9,1.9
11/11/1997,1.87,1.87
10/11/1997,1.845,1.845
7/11/1997,1.795,1.795
6/11/1997,1.805,1.805
5/11/1997,1.79,1.79
4/11/1997,1.81,1.81
31/10/1997,1.815,1.815
30/10/1997,1.79,1.79
29/10/1997,1.83,1.83
28/10/1997,1.815,1.815
27/10/1997,1.855,1.855
24/10/1997,1.895,1.895
23/10/1997,1.91,1.91
22/10/1997,1.93,1.93
21/10/1997,1.935,1.935
20/10/1997,1.936,1.936
17/10/1997,1.975,1.975
16/10/1997,2.01,2.01
15/10/1997,1.985,1.985
14/10/1997,1.97,1.97
13/10/1997,1.955,1.955
9/10/1997,1.995,1.995
8/10/1997,1.955,1.955
7/10/1997,1.94,1.94
6/10/1997,1.995,1.995
3/10/1997,2.03,2.03
2/10/1997,2.005,2.005
1/10/1997,2.045,2.045
30/9/1997,2.12,2.12
29/9/1997,2.11,2.11
26/9/1997,2.14,2.14
25/9/1997,2.13,2.13
24/9/1997,2.155,2.155
22/9/1997,2.155,2.155
19/9/1997,2.185,2.185
18/9/1997,2.18,2.18
17/9/1997,2.17,2.17
16/9/1997,2.185,2.185
12/9/1997,2.22,2.22
11/9/1997,2.26,2.26
10/9/1997,2.235,2.235
9/9/1997,2.245,2.245
8/9/1997,2.225,2.225
5/9/1997,2.265,2.265
4/9/1997,2.275,2.275
3/9/1997,2.245,2.245
2/9/1997,2.2,2.2
1/9/1997,2.235,2.235
29/8/1997,2.225,2.225
28/8/1997,2.245,2.245
27/8/1997,2.28,2.28
26/8/1997,2.25,2.25
25/8/1997,2.265,2.265
22/8/1997,2.29,2.29
21/8/1997,2.3,2.3
20/8/1997,2.3,2.3
19/8/1997,2.305,2.305
18/8/1997,2.32,2.32
15/8/1997,2.33,2.33
14/8/1997,2.33,2.33
13/8/1997,2.37,2.37
12/8/1997,2.37,2.37
11/8/1997,2.355,2.355
8/8/1997,2.345,2.345
7/8/1997,2.36,2.36
6/8/1997,2.4,2.4
5/8/1997,2.36,2.36
4/8/1997,2.37,2.37
1/8/1997,2.355,2.355
31/7/1997,2.36,2.36
30/7/1997,2.385,2.385
29/7/1997,2.435,2.435
28/7/1997,2.44,2.44
25/7/1997,2.43,2.43
24/7/1997,2.485,2.485
23/7/1997,2.505,2.505
22/7/1997,2.545,2.545
18/7/1997,2.555,2.555
17/7/1997,2.545,2.545
16/7/1997,2.585,2.585
15/7/1997,2.565,2.565
14/7/1997,2.56,2.56
11/7/1997,2.545,2.545
10/7/1997,2.55,2.55
9/7/1997,2.565,2.565
8/7/1997,2.58,2.58
7/7/1997,2.55,2.55
4/7/1997,2.54,2.54
3/7/1997,2.585,2.585
2/7/1997,2.565,2.565
1/7/1997,2.565,2.565
30/6/1997,2.639,2.639
27/6/1997,2.654,2.654
26/6/1997,2.743,2.743
25/6/1997,2.768,2.768
24/6/1997,2.621,2.621
23/6/1997,2.664,2.664
20/6/1997,2.67,2.67
19/6/1997,2.649,2.649
18/6/1997,2.659,2.659
17/6/1997,2.624,2.624
16/6/1997,2.658,2.658
13/6/1997,2.678,2.678
12/6/1997,2.727,2.727
11/6/1997,2.711,2.711
10/6/1997,2.774,2.774
9/6/1997,2.722,2.722
6/6/1997,2.75,2.75
5/6/1997,2.763,2.763
4/6/1997,2.778,2.778
3/6/1997,2.819,2.819
2/6/1997,2.846,2.846
30/5/1997,2.861,2.861
29/5/1997,2.825,2.825
28/5/1997,2.885,2.885
27/5/1997,2.86,2.86
26/5/1997,2.8,2.8
23/5/1997,2.795,2.795
22/5/1997,2.78,2.78
21/5/1997,2.815,2.815
20/5/1997,2.695,2.695
19/5/1997,2.71,2.71
16/5/1997,2.755,2.755
15/5/1997,2.78,2.78
14/5/1997,2.77,2.77
13/5/1997,2.73,2.73
12/5/1997,2.795,2.795
9/5/1997,2.795,2.795
8/5/1997,2.695,2.695
7/5/1997,2.63,2.63
6/5/1997,2.61,2.61
2/5/1997,2.495,2.495
1/5/1997,2.515,2.515
30/4/1997,2.545,2.545
28/4/1997,2.48,2.48
25/4/1997,2.455,2.455
24/4/1997,2.335,2.335
23/4/1997,2.345,2.345
22/4/1997,2.33,2.33
21/4/1997,2.345,2.345
18/4/1997,2.345,2.345
17/4/1997,2.38,2.38
16/4/1997,2.335,2.335
15/4/1997,2.355,2.355
14/4/1997,2.345,2.345
11/4/1997,2.345,2.345
10/4/1997,2.305,2.305
9/4/1997,2.29,2.29
8/4/1997,2.265,2.265
7/4/1997,2.26,2.26
4/4/1997,2.315,2.315
3/4/1997,2.355,2.355
2/4/1997,2.36,2.36
1/4/1997,2.435,2.435
31/3/1997,2.45,2.45
28/3/1997,2.48,2.48
27/3/1997,2.55,2.55
26/3/1997,2.48,2.48
25/3/1997,2.53,2.53
24/3/1997,2.58,2.58
21/3/1997,2.485,2.485
19/3/1997,2.455,2.455
18/3/1997,2.425,2.425
17/3/1997,2.41,2.41
14/3/1997,2.41,2.41
13/3/1997,2.445,2.445
12/3/1997,2.505,2.505
11/3/1997,2.53,2.53
10/3/1997,2.54,2.54
7/3/1997,2.55,2.55
6/3/1997,2.55,2.55
5/3/1997,2.585,2.585
4/3/1997,2.585,2.585
3/3/1997,2.59,2.59
28/2/1997,2.565,2.565
27/2/1997,2.558,2.558
26/2/1997,2.557,2.557
25/2/1997,2.579,2.579
24/2/1997,2.582,2.582
21/2/1997,2.59,2.59
20/2/1997,2.596,2.596
19/2/1997,2.539,2.539
18/2/1997,2.558,2.558
17/2/1997,2.557,2.557
14/2/1997,2.553,2.553
13/2/1997,2.552,2.552
12/2/1997,2.572,2.572
11/2/1997,2.561,2.561
10/2/1997,2.558,2.558
7/2/1997,2.537,2.537
6/2/1997,2.549,2.549
5/2/1997,2.541,2.541
4/2/1997,2.549,2.549
3/2/1997,2.539,2.539
31/1/1997,2.554,2.554
30/1/1997,2.563,2.563
29/1/1997,2.588,2.588
28/1/1997,2.553,2.553
27/1/1997,2.544,2.544
24/1/1997,2.586,2.586
23/1/1997,2.613,2.613
22/1/1997,2.575,2.575
21/1/1997,2.588,2.588
20/1/1997,2.586,2.586
17/1/1997,2.594,2.594
16/1/1997,2.59,2.59
15/1/1997,2.608,2.608
14/1/1997,2.602,2.602
13/1/1997,2.601,2.601
10/1/1997,2.645,2.645
9/1/1997,2.672,2.672
8/1/1997,2.711,2.711
7/1/1997,2.793,2.793
6/1/1997,2.8,2.8
3/1/1997,2.767,2.767
2/1/1997,2.763,2.763
30/12/1996,2.765,2.765
27/12/1996,2.73,2.73
26/12/1996,2.705,2.705
25/12/1996,2.64,2.64
24/12/1996,2.595,2.595
20/12/1996,2.55,2.55
19/12/1996,2.555,2.555
18/12/1996,2.6,2.6
17/12/1996,2.57,2.57
16/12/1996,2.595,2.595
13/12/1996,2.645,2.645
12/12/1996,2.66,2.66
11/12/1996,2.63,2.63
10/12/1996,2.575,2.575
9/12/1996,2.585,2.585
6/12/1996,2.63,2.63
5/12/1996,2.52,2.52
4/12/1996,2.515,2.515
3/12/1996,2.54,2.54
2/12/1996,2.53,2.53
29/11/1996,2.525,2.525
28/11/1996,2.51,2.51
27/11/1996,2.57,2.57
26/11/1996,2.665,2.665
25/11/1996,2.73,2.73
22/11/1996,2.71,2.71
21/11/1996,2.745,2.745
20/11/1996,2.715,2.715
19/11/1996,2.67,2.67
18/11/1996,2.665,2.665
15/11/1996,2.73,2.73
14/11/1996,2.755,2.755
13/11/1996,2.785,2.785
12/11/1996,2.855,2.855
11/11/1996,2.825,2.825
8/11/1996,2.82,2.82
7/11/1996,2.715,2.715
6/11/1996,2.6,2.6
5/11/1996,2.54,2.54
1/11/1996,2.605,2.605
31/10/1996,2.61,2.61
30/10/1996,2.66,2.66
29/10/1996,2.675,2.675
28/10/1996,2.675,2.675
25/10/1996,2.715,2.715
24/10/1996,2.75,2.75
23/10/1996,2.75,2.75
22/10/1996,2.76,2.76
21/10/1996,2.8,2.8
18/10/1996,2.87,2.87
17/10/1996,2.88,2.88
16/10/1996,2.895,2.895
15/10/1996,2.855,2.855
14/10/1996,2.835,2.835
11/10/1996,2.815,2.815
9/10/1996,2.795,2.795
8/10/1996,2.79,2.79
7/10/1996,2.785,2.785
4/10/1996,2.82,2.82
3/10/1996,2.845,2.845
2/10/1996,2.875,2.875
1/10/1996,2.875,2.875
30/9/1996,2.915,2.915
27/9/1996,2.935,2.935
26/9/1996,2.91,2.91
25/9/1996,2.86,2.86
24/9/1996,2.9,2.9
20/9/1996,2.91,2.91
19/9/1996,2.88,2.88
18/9/1996,2.895,2.895
17/9/1996,2.865,2.865
13/9/1996,2.945,2.945
12/9/1996,2.93,2.93
11/9/1996,2.925,2.925
10/9/1996,2.96,2.96
9/9/1996,2.945,2.945
6/9/1996,3.035,3.035
5/9/1996,3.035,3.035
4/9/1996,2.99,2.99
3/9/1996,2.96,2.96
2/9/1996,2.95,2.95
30/8/1996,2.965,2.965
29/8/1996,2.995,2.995
28/8/1996,3.03,3.03
27/8/1996,3.145,3.145
26/8/1996,3.13,3.13
23/8/1996,3.13,3.13
22/8/1996,3.11,3.11
21/8/1996,3.115,3.115
20/8/1996,3.15,3.15
19/8/1996,3.145,3.145
16/8/1996,3.155,3.155
15/8/1996,3.17,3.17
14/8/1996,3.19,3.19
13/8/1996,3.155,3.155
12/8/1996,3.19,3.19
9/8/1996,3.195,3.195
8/8/1996,3.19,3.19
7/8/1996,3.205,3.205
6/8/1996,3.265,3.265
5/8/1996,3.265,3.265
2/8/1996,3.275,3.275
1/8/1996,3.315,3.315
31/7/1996,3.325,3.325
30/7/1996,3.335,3.335
29/7/1996,3.305,3.305
26/7/1996,3.305,3.305
25/7/1996,3.325,3.325
24/7/1996,3.33,3.33
23/7/1996,3.39,3.39
22/7/1996,3.36,3.36
19/7/1996,3.37,3.37
18/7/1996,3.4,3.4
17/7/1996,3.39,3.39
16/7/1996,3.39,3.39
15/7/1996,3.35,3.35
12/7/1996,3.325,3.325
11/7/1996,3.335,3.335
10/7/1996,3.325,3.325
9/7/1996,3.35,3.35
8/7/1996,3.345,3.345
5/7/1996,3.31,3.31
4/7/1996,3.28,3.28
3/7/1996,3.29,3.29
2/7/1996,3.29,3.29
1/7/1996,3.245,3.245
28/6/1996,3.23,3.23
27/6/1996,3.34,3.34
26/6/1996,3.305,3.305
25/6/1996,3.335,3.335
24/6/1996,3.32,3.32
21/6/1996,3.34,3.34
20/6/1996,3.335,3.335
19/6/1996,3.3,3.3
18/6/1996,3.27,3.27
17/6/1996,3.265,3.265
14/6/1996,3.275,3.275
13/6/1996,3.25,3.25
12/6/1996,3.22,3.22
11/6/1996,3.31,3.31
10/6/1996,3.305,3.305
7/6/1996,3.285,3.285
6/6/1996,3.19,3.19
5/6/1996,3.17,3.17
4/6/1996,3.22,3.22
3/6/1996,3.205,3.205
31/5/1996,3.24,3.24
30/5/1996,3.275,3.275
29/5/1996,3.28,3.28
28/5/1996,3.285,3.285
27/5/1996,3.33,3.33
24/5/1996,3.305,3.305
23/5/1996,3.31,3.31
22/5/1996,3.335,3.335
21/5/1996,3.37,3.37
20/5/1996,3.41,3.41
17/5/1996,3.39,3.39
16/5/1996,3.415,3.415
15/5/1996,3.45,3.45
14/5/1996,3.5,3.5
13/5/1996,3.45,3.45
10/5/1996,3.455,3.455
9/5/1996,3.47,3.47
8/5/1996,3.49,3.49
7/5/1996,3.48,3.48
2/5/1996,3.505,3.505
1/5/1996,3.465,3.465
30/4/1996,3.46,3.46
26/4/1996,3.51,3.51
25/4/1996,3.45,3.45
24/4/1996,3.415,3.415
23/4/1996,3.42,3.42
22/4/1996,3.4,3.4
19/4/1996,3.39,3.39
18/4/1996,3.41,3.41
17/4/1996,3.415,3.415
16/4/1996,3.375,3.375
15/4/1996,3.33,3.33
12/4/1996,3.335,3.335
11/4/1996,3.305,3.305
10/4/1996,3.285,3.285
9/4/1996,3.32,3.32
8/4/1996,3.275,3.275
5/4/1996,3.26,3.26
4/4/1996,3.245,3.245
3/4/1996,3.26,3.26
2/4/1996,3.18,3.18
1/4/1996,3.2,3.2
29/3/1996,3.235,3.235
28/3/1996,3.31,3.31
27/3/1996,3.325,3.325
26/3/1996,3.395,3.395
25/3/1996,3.36,3.36
22/3/1996,3.34,3.34
21/3/1996,3.34,3.34
19/3/1996,3.31,3.31
18/3/1996,3.31,3.31
15/3/1996,3.28,3.28
14/3/1996,3.265,3.265
13/3/1996,3.315,3.315
12/3/1996,3.315,3.315
11/3/1996,3.285,3.285
8/3/1996,3.32,3.32
7/3/1996,3.31,3.31
6/3/1996,3.29,3.29
5/3/1996,3.315,3.315
4/3/1996,3.335,3.335
1/3/1996,3.39,3.39
29/2/1996,3.495,3.495
28/2/1996,3.535,3.535
27/2/1996,3.515,3.515
26/2/1996,3.49,3.49
23/2/1996,3.43,3.43
22/2/1996,3.43,3.43
21/2/1996,3.41,3.41
20/2/1996,3.345,3.345
19/2/1996,3.3,3.3
16/2/1996,3.29,3.29
15/2/1996,3.305,3.305
14/2/1996,3.22,3.22
13/2/1996,3.205,3.205
9/2/1996,3.22,3.22
8/2/1996,3.18,3.18
7/2/1996,3.185,3.185
6/2/1996,3.2,3.2
5/2/1996,3.205,3.205
2/2/1996,3.215,3.215
1/2/1996,3.25,3.25
31/1/1996,3.25,3.25
30/1/1996,3.23,3.23
29/1/1996,3.195,3.195
26/1/1996,3.12,3.12
25/1/1996,3.135,3.135
24/1/1996,3.145,3.145
23/1/1996,3.125,3.125
22/1/1996,3.13,3.13
19/1/1996,3.115,3.115
18/1/1996,3.075,3.075
17/1/1996,3.08,3.08
16/1/1996,3.13,3.13
12/1/1996,3.13,3.13
11/1/1996,3.105,3.105
10/1/1996,3.105,3.105
9/1/1996,3.145,3.145
8/1/1996,3.165,3.165
5/1/1996,3.15,3.15
4/1/1996,3.18,3.18
29/12/1995,3.07,3.07
28/12/1995,3.07,3.07
27/12/1995,3.085,3.085
26/12/1995,2.995,2.995
25/12/1995,2.995,2.995
22/12/1995,2.95,2.95
21/12/1995,2.905,2.905
20/12/1995,2.88,2.88
19/12/1995,2.885,2.885
18/12/1995,2.855,2.855
15/12/1995,2.85,2.85
14/12/1995,2.86,2.86
13/12/1995,2.87,2.87
12/12/1995,2.81,2.81
11/12/1995,2.82,2.82
8/12/1995,2.825,2.825
7/12/1995,2.82,2.82
6/12/1995,2.88,2.88
5/12/1995,2.88,2.88
4/12/1995,2.86,2.86
1/12/1995,2.88,2.88
30/11/1995,2.875,2.875
29/11/1995,2.875,2.875
28/11/1995,2.905,2.905
27/11/1995,2.875,2.875
24/11/1995,2.88,2.88
22/11/1995,2.92,2.92
21/11/1995,2.97,2.97
20/11/1995,2.975,2.975
17/11/1995,2.96,2.96
